"","testSet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11",0.280388531443359,1.19027969196966,0.626480579082203,1.14533480573584,-0.151125801671865,-0.0353555644236408,-0.473593236456269,-0.514716617945814,-0.67327804573424,-0.345017665515604,-0.131174705912591,-0.298487157891224,0.992047834425007,-0.840708197511094,-0.25021697499974,2.11508810744292,2.36989477524618,4.3513443850815,1.38320312513067,0.11212129942923,-0.271833741220191,1.26311523479459,0.485069040585225,-1.19289300771814,1.45910115064141,0.712846294452163,0.690265852106348,1.74488693163632,0.51465735655446,1.36456305816699,1.58527703567609,2.13128489807627,1.45165041249839,1.85256683003133,-0.00479052401792819,-0.277039470101531,-0.194422394560156,-0.436412651605847
"12",-0.558652004601944,-0.714726593614785,-0.278139604613801,-0.211342202590448,-0.151125801671865,-0.0353555644236408,-0.473593236456269,-0.514716617945814,2.15187705667186,-0.345017665515604,-0.30215530849776,-0.457971356113659,-0.628120126181395,-0.852526576919352,-0.25021697499974,0.0397534632242284,-0.511625536728274,0.0332454428501576,-1.0793912591883,-0.576047307621396,2.34639962549806,-0.572067413665294,-0.381860787270566,-0.492158934963952,-0.639860184289758,0.305386693884739,-0.830471029104771,-0.209232866389834,0.251957919902656,-1.07421397587243,-0.399487473385846,-0.473682049118872,-0.779522390606835,0.0882478859084652,-0.136815713255673,-1.02121523122713,-0.194422394560156,-0.436412651605847
"13",0.280388531443359,-0.191045853380049,-0.278139604613801,0.739599625675642,-0.151125801671865,-0.0353555644236408,1.05315861024693,-0.514716617945814,1.08332364781886,-0.345017665515604,0.210786499257748,0.286288235591039,2.61221579503141,1.85506414551237,5.96248742865235,0.0397534632242284,3.33040154590433,-0.746876238479729,0.185304590986361,-0.181906178812584,-1.08642253621512,3.09829788325447,0.350144362546847,1.27439755097098,2.1587549289518,0.876471803341443,0.00703623880859873,-0.697762815896373,-0.404790671726845,-0.214117779994177,-0.00253457157345822,2.99960721380798,1.45165041249839,-1.35380425309523,1.16591071152385,1.56696702946994,-0.194422394560156,-0.436412651605847
"14",0.280388531443359,-0.416824376115983,-0.278139604613801,-0.00741801052894208,-0.151125801671865,-0.00828375954717119,1.61621602888924,-0.514716617945814,-0.757693340836164,-0.345017665515604,0.210786499257748,0.817902229665825,-0.0880641393125942,0.0232153372325068,-0.25021697499974,-0.479080197830445,-0.511625536728274,-0.746876238479729,0.434681237499675,-0.0971252495035946,-0.915641476630968,-0.572067413665294,-0.203512074920985,-0.198910558298752,-0.639860184289758,-0.347511170016602,-0.433757060093172,-0.697762815896373,-1.06153926335635,0.164471571183008,-0.399487473385846,-0.473682049118872,0.336064010945777,-0.140827806049464,-0.116953516644685,-0.331033295041244,-0.194422394560156,-0.436412651605847
"15",0.280388531443359,-1.06907344179757,-0.278139604613801,-0.814661962523714,-0.151125801671865,-0.0488914668618755,-0.722637863932677,-0.514716617945814,1.14737746470525,-0.345017665515604,-0.30215530849776,-0.659984673862078,-0.628120126181395,1.19441673659079,-0.25021697499974,-0.479080197830445,-0.511625536728274,-0.746876238479729,-1.24415797206317,-0.894426754920048,1.76033800375963,-0.572067413665294,-0.92853836208124,1.6512629346371,-0.639860184289758,-0.336281968426162,-0.962709018775302,0.279297083116705,0.416145067810037,-1.59982831779804,-0.597963924292039,-0.473682049118872,-0.779522390606835,-0.23252694326108,1.43813964154504,1.59865905715195,-0.194422394560156,-0.436412651605847
"16",-0.800002520241481,-0.714726593614785,-0.278139604613801,0.267298517636817,-0.151125801671865,-0.0353555644236408,-0.571045481990516,-0.514716617945814,2.90737273796094,-0.345017665515604,-0.30215530849776,-0.649352393980581,-0.628120126181395,-0.847799225156049,-0.25021697499974,1.07742078533358,-0.511625536728274,1.00295694386783,-0.580637966161674,-0.445268214538381,2.81328309774252,-0.572067413665294,-0.0988291350636219,-0.645260497078313,-0.639860184289758,0.849200885193228,-0.676193374489151,0.279297083116705,0.317632779065607,-0.634976816011533,0.394418330238929,-0.473682049118872,-0.779522390606835,0.618817487071545,-1.03879311229584,-0.157314032191735,-0.194422394560156,-0.436412651605847
"17",0.280388531443359,-1.01890043674514,-0.278139604613801,-0.247266671658279,-0.151125801671865,-0.191018442463341,0.565897382575695,-0.514716617945814,-0.820050367871254,-0.345017665515604,-0.131174705912591,0.839166789428817,-0.628120126181395,-0.167060571240434,-0.25021697499974,-0.997913858885119,-0.511625536728274,-0.746876238479729,0.0472568045236335,-0.243237063844619,-0.606024016089908,-0.572067413665294,-0.514459177756559,-1.03508062830795,-0.639860184289758,-0.799887576945788,-1.00678834866548,0.767827032623244,-0.371953242145374,-0.0248231044055848,-0.796440375198233,-0.473682049118872,0.336064010945777,0.19521108475856,0.036102233710577,-0.44254228132978,-0.194422394560156,-0.436412651605847
"18",-0.158085965556219,-0.374490903102995,-0.278139604613801,0.705788360670625,-0.151125801671865,-0.0353555644236408,-0.571045481990516,-0.514716617945814,3.22382404522745,-0.345017665515604,-0.131174705912591,-0.808836592203018,-0.628120126181395,-1.06407556832716,-0.25021697499974,2.11508810744292,-0.511625536728274,0.140772869480575,0.559369560756332,-0.424523944601075,3.06146852246194,-0.572067413665294,0.0221378176604411,-0.17535647181962,-0.639860184289758,1.0064097074594,-0.455796725038262,-0.209232866389834,0.317632779065607,0.28760500093481,0.98984768295751,-0.473682049118872,-0.779522390606835,-1.212410840023,-0.846012968718606,-1.16911136040982,-0.194422394560156,-0.436412651605847
"19",0.280388531443359,2.29094999030734,-0.278139604613801,-6.22657756738918,-0.151125801671865,-7.47333395423365,-4.0793263212234,-0.514716617945814,-0.845502215640678,-0.345017665515604,-0.30215530849776,-4.03041739629622,-0.628120126181395,-0.163515057417957,2.8561352268263,-0.997913858885119,-0.511625536728274,-0.746876238479729,-5.50137358039759,-1.533891423857,-1.68845648726719,-0.572067413665294,-2.97179426226014,-0.916132491588336,0.759447372331023,-3.25587438194076,0.0511155686987778,-0.697762815896373,3.43718858930578,-5.1835624672908,-0.796440375198233,-0.473682049118872,-0.779522390606835,-2.14237092616283,-0.481483242681645,-1.1937607152736,-0.194422394560156,-0.436412651605847
"20",-2.44143874964336,-0.107946813761961,-0.278139604613801,1.69054145394173,-0.151125801671865,-0.0353555644236408,0.674177655391525,0.851597637774757,2.40936491660587,0.537464705074559,0.381767101842918,0.520198392983945,2.61221579503141,1.87751906638806,5.96248742865235,1.07742078533358,4.77116170189156,3.04892504186163,0.706323656023106,0.0345557683593042,-0.696943429105933,4.93348053171435,1.01158545660855,1.7490123935255,3.55806248557258,2.06355882861661,-0.0590827560266633,2.23341688114286,-0.306278382982423,0.372144370615151,0.394418330238929,3.57848875762912,3.68282321560361,-1.6280982930649,1.21381365629153,1.47423850403,-0.194422394560156,2.28915838725766
"21",0.280388531443359,0.514512030169747,-0.278139604613801,-1.55322678247704,-0.151125801671865,2.5093940939645,-0.744293918495842,-0.514716617945814,-0.615587190790212,-0.345017665515604,-0.30215530849776,-0.745042912914044,-0.628120126181395,1.35869221036557,-0.25021697499974,-0.479080197830445,-0.511625536728274,-0.746876238479729,-1.7250986474817,-0.735687993660664,-0.495446351610957,-0.572067413665294,-1.35967698845675,1.64184130004545,-0.639860184289758,-1.77682811531413,-0.521915719873524,-0.209232866389834,0.448982497391509,-1.19550959323989,-0.597963924292039,-0.473682049118872,-0.779522390606835,-0.0202072888912558,1.4813691282866,1.18901025489196,-0.194422394560156,-0.436412651605847
"22",0.280388531443359,-0.191045853380049,-0.278139604613801,-1.01118994036537,-0.151125801671865,-0.0894991741765799,-1.18824303704074,-0.514716617945814,0.805050112206491,-0.345017665515604,-0.30215530849776,-1.5956253034337,-0.628120126181395,-0.523975629369801,-0.25021697499974,1.07742078533358,-0.511625536728274,-0.746876238479729,-1.3065021336915,-0.804234276931762,1.48757976471155,-0.572067413665294,-0.890542332058938,-0.256618070172627,-0.639860184289758,-0.472636559167228,-0.0811224209717594,0.279297083116705,0.711681934043313,-1.63290894071644,-0.796440375198233,-0.473682049118872,-0.779522390606835,0.286451152447214,-1.17315503054665,-0.832236843938137,-0.194422394560156,-0.436412651605847
"23",-1.58976206094677,0.647784074840264,-0.278139604613801,-0.370889109332871,-0.151125801671865,-0.0488914668618755,-0.690153782087928,-0.514716617945814,1.05278143049555,-0.345017665515604,-0.30215530849776,-1.0959081490034,-0.628120126181395,-0.588976716115216,-0.25021697499974,1.07742078533358,-0.511625536728274,0.786164120956607,-1.04821917837414,-0.568831909382333,1.41017539957628,-0.572067413665294,-0.450098555473884,-1.1316523828724,-0.639860184289758,-0.155010571323332,-0.103162085916842,-0.697762815896373,0.416145067810037,-1.06134928918195,-0.00253457157345822,-0.473682049118872,-0.779522390606835,0.0442919790848746,-1.03178292525667,-0.781764355407536,-0.194422394560156,-0.436412651605847
"24",0.280388531443359,0.20093074859206,-0.278139604613801,-0.934057992072678,-0.151125801671865,-0.597095515610384,0.435961055196701,-0.514716617945814,-0.856107152211272,-0.345017665515604,-0.131174705912591,-0.0326801608538297,-0.0880641393125942,-0.492066004967507,-0.25021697499974,-0.479080197830445,-0.271498844063736,-0.746876238479729,-0.598450583769768,-0.341546864851851,-0.703086632688097,0.0396601358213334,-0.694358748474398,-1.00210490723717,0.0597935940206326,-1.08222178836258,0.0731552336438673,-0.697762815896373,-0.0764163759120981,-0.747083371457203,-0.597963924292039,-0.473682049118872,-0.779522390606835,0.318126949531577,-0.169529919438478,-0.10449398605506,-0.194422394560156,-0.436412651605847
"25",-0.667322917402992,1.49131772228424,0.626480579082203,0.0422422849471748,-0.151125801671865,-0.624167320486854,-0.830918136748506,0.851597637774757,-0.604133859293971,0.537464705074559,-0.30215530849776,1.24319342492565,-0.628120126181395,-0.743797486363385,-0.25021697499974,-0.479080197830445,-0.031372151399198,0.0207018358082393,-0.0596189011249296,2.80526869215947,-0.0924521966210051,0.0396601358213334,2.73381367455821,-0.344945894469374,0.759447372331023,1.05934737210005,1.63797144474517,-0.697762815896373,-0.0107415167491472,0.923488085921731,-0.597963924292039,-0.473682049118872,-0.779522390606835,1.70669748911023,-0.101764778059812,-0.0164605758272685,-0.194422394560156,-0.436412651605847
"26",0.280388531443359,-1.44066726046713,-0.278139604613801,-0.118361223826653,-0.151125801671865,-0.0353555644236408,-0.614357591116847,-0.514716617945814,3.03378358188242,-0.345017665515604,-0.30215530849776,-0.468603635995155,-0.628120126181395,1.63406045057796,-0.25021697499974,-0.479080197830445,-0.511625536728274,-0.746876238479729,-1.11501649440449,-0.835801644227662,2.83785591207118,-0.572067413665294,-0.451649413842142,1.73841305460989,-0.639860184289758,0.574887532055319,-1.02882801361057,0.279297083116705,0.350470208647087,-1.53734269672996,-0.399487473385846,-0.473682049118872,-0.779522390606835,0.0417670967085851,1.4322978190124,1.40263799704473,-0.194422394560156,-0.436412651605847
"27",-0.880873897209703,-0.365083464655665,-0.278139604613801,0.591675341278695,-0.151125801671865,-0.0353555644236408,-0.765949973059008,-0.514716617945814,2.23671654923661,-0.345017665515604,-0.30215530849776,-0.659984673862078,-0.628120126181395,-0.922255015428069,-0.25021697499974,0.558587124278902,0.20875454126534,0.941976878308625,-0.0685252099289755,-0.446170139318263,2.22967875743695,0.65138768530796,-0.107358856089036,-0.79600665054476,0.759447372331023,0.627825196695967,-0.610074379653882,-0.209232866389834,0.547494786135939,0.708464036952166,-0.399487473385846,-0.184241277208301,-0.779522390606835,0.663117696037357,-1.1100633471941,-1.03999569207572,-0.194422394560156,-0.436412651605847
"28",0.280388531443359,1.69357764890185,-0.278139604613801,0.410996393908137,-0.151125801671865,-0.0285876132045234,-0.289516772669358,-0.514716617945814,-0.531596093151111,-0.345017665515604,-0.131174705912591,-0.500500475639641,0.992047834425007,-0.973074046883575,-0.25021697499974,1.59625444638825,0.448881233929878,2.38335822966155,0.643979494394776,-0.00061929805612774,-0.217773549697149,0.65138768530796,0.181876229590936,-0.767741746769801,0.759447372331023,0.120906953470356,1.48369379012955,-0.209232866389834,0.448982497391509,0.519169361363571,1.3868005847699,0.684081038523413,0.707926144796647,1.05217911674747,0.0477858787758642,-0.237130990798266,-0.194422394560156,-0.436412651605847
"29",0.280388531443359,-1.133357604521,-0.278139604613801,-0.441681445437125,-0.151125801671865,-0.0353555644236408,-0.538561400145766,-0.514716617945814,2.0042563396092,-0.345017665515604,-0.30215530849776,-0.426074516469173,-0.628120126181395,-0.260425768565666,-0.25021697499974,-0.479080197830445,-0.511625536728274,-0.746876238479729,-1.15954803842472,-0.75643226359797,2.36728651767742,-0.572067413665294,-0.593552954537679,-0.0717184913114371,-0.639860184289758,0.17063627479945,-0.984748683720391,0.279297083116705,0.317632779065607,-1.55755863295787,-0.597963924292039,-0.473682049118872,-0.779522390606835,0.0168625750879083,-1.05047675736113,-0.951962281847933,-0.194422394560156,-0.436412651605847
"30",0.280388531443359,-0.0609096215253083,-0.278139604613801,-1.38628366151477,-0.151125801671865,-1.54460868628682,-1.5347399100514,-0.514716617945814,-0.399246484750105,-0.345017665515604,-0.30215530849776,-1.22349550758135,-0.628120126181395,-0.468429246150993,-0.25021697499974,-0.479080197830445,-0.511625536728274,-0.746876238479729,-1.48462830977243,-0.803332352151879,0.104130318008239,-0.26620363892198,-1.39224501419015,-1.01623735912465,0.0597935940206326,-1.58272334496509,-0.477836389983351,-0.209232866389834,1.10573108902102,-1.11464584832825,-0.796440375198233,-0.473682049118872,-0.779522390606835,-0.0611792438155947,-0.90559955855157,-0.145576244161363,-0.194422394560156,-0.436412651605847
"31",0.280388531443359,-1.54414908338777,-0.278139604613801,0.278921139982291,-0.151125801671865,-0.0353555644236408,-0.809262082185341,0.168440509914471,-0.442090428495303,-0.345017665515604,-0.30215530849776,1.31761938409613,-0.628120126181395,-0.46370189438769,-0.25021697499974,-0.997913858885119,-0.511625536728274,-0.746876238479729,0.30108660543897,5.72840690375984,1.02069629246709,-0.572067413665294,4.07530616310071,-0.766564042445845,-0.639860184289758,1.43953605451926,-1.22718499811636,1.25635698212978,0.120608201576755,0.94186620976528,-0.796440375198233,-0.473682049118872,-0.779522390606835,1.22077239905518,-0.740860163131021,-0.285255921722792,-0.194422394560156,-0.436412651605847
"32",0.280388531443359,-1.29014824530984,-0.278139604613801,0.140506273868004,-0.151125801671865,-0.0488914668618755,-0.906714327719587,0.851597637774757,-0.264775889034979,0.0962235197794775,-0.30215530849776,1.78543969888193,-0.628120126181395,1.4520574076908,-0.25021697499974,-0.997913858885119,-0.511625536728274,-0.746876238479729,0.0650694221317273,5.77620891709363,1.03543998106429,-0.572067413665294,4.0993444678087,1.17193727478676,-0.639860184289758,1.41868182299415,-1.07290734350075,0.767827032623244,0.0549333424138037,0.81138153047606,-0.796440375198233,-0.473682049118872,-0.779522390606835,0.714303947847596,1.3878999677643,1.33338504766554,-0.194422394560156,2.28915838725766
"33",0.280388531443359,-0.686504278272794,-0.278139604613801,0.0179404382248194,-0.151125801671865,-0.00828375954717119,1.94105684733673,0.168440509914471,-0.813687405928898,0.0962235197794775,0.210786499257748,1.34951622374061,-0.0880641393125942,-0.609067961109253,-0.25021697499974,-0.997913858885119,-0.511625536728274,-0.746876238479729,0.514838016736096,0.0372615426989529,-0.915641476630968,-0.572067413665294,0.0430744056319145,-0.53455629062639,-0.639860184289758,-0.124531309863564,-0.455796725038262,-0.697762815896373,-1.35707612958964,0.335388122928047,-0.796440375198233,-0.473682049118872,0.336064010945777,-0.0483252971726652,-0.059703655824778,-0.468365414996598,-0.194422394560156,2.28915838725766
"34",0.280388531443359,-1.04085112645558,-0.278139604613801,-0.798812932052612,-0.151125801671865,0.242130435560172,-0.982510518690667,-0.514716617945814,-0.64146323602246,-0.345017665515604,-0.131174705912591,-1.18096638805537,-0.628120126181395,-0.0181489906963934,-0.25021697499974,-0.479080197830445,-0.511625536728274,-0.746876238479729,-0.442590179698946,-0.666239785609683,-0.306235681280309,0.345523910564647,-1.10843793279908,-0.98797245534969,0.0597935940206326,-1.09826350492036,-0.565995049763703,-0.209232866389834,0.711681934043313,-0.590869318787005,-0.796440375198233,-0.473682049118872,-0.779522390606835,-0.701236926205059,-0.763059088755067,-0.443716060132817,-0.194422394560156,-0.436412651605847
"35",-3.31459689784713,2.66881543460846,-0.278139604613801,-0.423719210903209,-0.151125801671865,0.323345850189581,-1.18824303704074,-0.514716617945814,-0.239748238728379,-0.345017665515604,-0.30215530849776,-1.87206458035259,-0.628120126181395,-0.0382402356904306,-0.25021697499974,1.59625444638825,-0.511625536728274,0.719970146446245,-0.527200113337392,-0.430837418060255,0.0758715815302853,-0.572067413665294,-0.557883212067763,-0.114115846973876,-0.639860184289758,-0.698824762631821,1.61593177980008,-0.697762815896373,0.744519363624792,-0.238009340990794,0.195941879332735,-0.473682049118872,-0.779522390606835,1.04701458461415,-0.944155587267018,-0.230088317980043,-0.194422394560156,-0.436412651605847
"36",0.817425019122958,0.0645228911057666,2.43572094647421,1.49295687406867,-0.151125801671865,-0.0353555644236408,0.847426091896853,4.26738327707619,-0.864591101467747,2.74367063154997,0.723728307013256,1.50900042196305,-0.628120126181395,-0.701251320493659,-0.25021697499974,-0.997913858885119,-0.511625536728274,-0.746876238479729,2.5098511888426,0.396227605092333,-0.744860417046812,-0.572067413665294,0.865029340808246,-0.97384000346221,-0.639860184289758,1.15880601475824,1.28533680562375,-0.697762815896373,-1.16005155210078,2.15666019582411,-0.796440375198233,-0.473682049118872,-0.779522390606835,-0.649935907014081,-0.107606600592455,-1.12802910230352,6.13908153063149,2.28915838725766
"37",0.222262229247449,0.374968359867677,-0.278139604613801,-1.05662382771586,-0.151125801671865,0.891853752595442,-0.473593236456269,-0.514716617945814,-0.864166904004923,-0.345017665515604,-0.131174705912591,-0.808836592203018,-0.628120126181395,-0.44715616321613,-0.25021697499974,0.0397534632242284,-0.511625536728274,0.010349581803765,-0.536106422141438,-0.497579851771587,-0.62936818970213,-0.572067413665294,-0.983593834154372,-0.268395113412193,-0.639860184289758,-1.38701440296026,0.27151221814966,-0.697762815896373,0.284795349484136,-0.951080546120636,-0.399487473385846,-0.473682049118872,-0.779522390606835,-0.381035933939217,-0.918451568123386,-0.234783433192192,-0.194422394560156,-0.436412651605847
"38",0.280388531443359,0.3310669804468,-0.278139604613801,-2.80952659781969,-0.151125801671865,-3.73742488128085,-1.37231950082765,-0.514716617945814,-0.545594609424295,-0.345017665515604,-0.30215530849776,-1.8508000205896,-0.628120126181395,1.49933092532383,-0.25021697499974,-0.479080197830445,-0.511625536728274,-0.746876238479729,-2.7493241599471,-1.08202710913568,-0.459815770834407,-0.572067413665294,-1.98312205249616,1.7301691243422,-0.639860184289758,-2.23241286555487,-0.543955384818613,0.279297083116705,0.843031652369215,-2.58489575581246,-0.597963924292039,-0.473682049118872,-0.779522390606835,-1.02901256559977,1.60054230795253,1.77355209880449,-0.194422394560156,-0.436412651605847
"39",0.280388531443359,-0.286688144261243,-0.278139604613801,0.18488355918709,-0.151125801671865,-0.0353555644236408,1.11812677393643,-0.514716617945814,-0.229991697083433,-0.345017665515604,0.0398058966725787,0.509566113102451,0.451991847556206,-0.507429898198241,2.8561352268263,-0.479080197830445,1.40938800458803,0.0678537080621962,0.407962311087533,-0.216179320448133,-0.728888087733186,1.26311523479459,-0.0631593925937061,-0.965596073194514,0.759447372331023,0.117698610158801,-0.21336041064229,-0.697762815896373,-0.503302960471275,0.329874685774981,-0.399487473385846,1.26296258234455,-0.0357981229050936,-0.466652399971589,-0.07606075891618,-1.16676380280374,-0.194422394560156,-0.436412651605847
"40",-1.21699555773388,2.29094999030734,-0.278139604613801,-0.933001390041272,-0.151125801671865,-1.82886263748975,-1.37231950082765,-0.514716617945814,-0.62449533750951,-0.345017665515604,-0.30215530849776,-1.87206458035259,-0.628120126181395,-0.162333219477131,-0.25021697499974,0.558587124278902,-0.511625536728274,-0.032872967762362,-1.04821917837414,-0.490364453532524,-0.560564309581895,-0.572067413665294,-0.963432675367026,-0.97737311643408,-0.639860184289758,-1.38541023130449,0.888622836612147,-0.209232866389834,0.843031652369215,-0.475087138572623,-0.399487473385846,-0.473682049118872,-0.779522390606835,0.703745348819474,-0.945323951773547,-0.159661589797809,-0.194422394560156,-0.436412651605847
"41",0.280388531443359,0.536462719880185,-0.278139604613801,-0.892850512847814,-0.151125801671865,0.858013996499855,-1.23155514616708,-0.514716617945814,-0.364886490261382,-0.345017665515604,-0.30215530849776,-1.31918602651481,-0.628120126181395,1.3185097203775,-0.25021697499974,0.0397534632242284,-0.511625536728274,-0.746876238479729,-1.04821917837414,-0.730276444981367,0.00583906069361688,-0.572067413665294,-1.19761228897387,1.47578499036757,-0.639860184289758,-1.31161833513873,-0.323558735367731,0.279297083116705,0.744519363624792,-0.747083371457203,-0.399487473385846,-0.473682049118872,-0.779522390606835,0.126694958456515,1.64610852370715,1.28995523195316,-0.194422394560156,-0.436412651605847
